Unnamed: 0,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
6270,1654739601,-7.817,48.73,189,400,13155,20080,939.649,0.82,0.86,5.67,0.884,0.02,6270,1
6271,1654739602,-7.813,49.31,196,400,13153,20067,939.641,0.79,0.82,5.46,0.851,0.019,6271,1
6272,1654739603,-7.81,50.03,192,400,13160,20086,939.649,0.78,0.81,5.39,0.841,0.019,6272,1
6273,1654739604,-7.807,50.81,184,400,13158,20078,939.64,0.8,0.83,5.49,0.856,0.019,6273,1
6274,1654739605,-7.804,51.43,189,400,13157,20079,939.633,0.82,0.85,5.61,0.875,0.02,6274,1
6275,1654739606,-7.8,52.02,185,400,13160,20081,939.637,0.87,0.9,5.98,0.933,0.021,6275,1
6276,1654739607,-7.797,52.49,189,400,13160,20085,939.638,0.91,0.94,6.25,0.975,0.022,6276,1
6277,1654739608,-7.794,52.85,184,400,13162,20084,939.636,0.95,0.99,6.55,1.022,0.023,6277,1
6278,1654739609,-7.791,53.22,180,400,13166,20088,939.635,0.95,0.99,6.57,1.024,0.023,6278,1
6279,1654739610,-7.788,53.47,184,400,13161,20088,939.632,0.97,1.01,6.68,1.042,0.024,6279,1
6280,1654739611,-7.784,53.72,181,400,13157,20076,939.637,0.98,1.02,6.73,1.05,0.024,6280,1
6281,1654739612,-7.781,53.99,178,400,13159,20077,939.65,0.98,1.02,6.75,1.053,0.024,6281,1
6282,1654739613,-7.778,54.17,185,400,13159,20083,939.648,0.99,1.02,6.79,1.059,0.024,6282,1
6283,1654739614,-7.775,54.3,175,400,13168,20086,939.641,0.99,1.03,6.84,1.066,0.024,6283,1
6284,1654739615,-7.771,54.49,174,400,13171,20088,939.641,0.98,1.02,6.75,1.053,0.024,6284,1
6285,1654739616,-7.768,54.62,190,400,13161,20082,939.651,0.98,1.01,6.72,1.048,0.024,6285,1
6286,1654739617,-7.765,54.76,183,400,13160,20079,939.652,0.98,1.01,6.72,1.048,0.024,6286,1
6287,1654739618,-7.762,54.86,174,400,13160,20083,939.649,0.97,1.0,6.64,1.036,0.023,6287,1
6288,1654739619,-7.758,54.97,179,400,13168,20096,939.657,0.95,0.99,6.54,1.02,0.023,6288,1
6289,1654739620,-7.755,55.05,190,400,13156,20079,939.647,0.94,0.97,6.46,1.007,0.023,6289,1
6290,1654739621,-7.752,55.11,179,400,13165,20094,939.648,0.91,0.94,6.25,0.975,0.022,6290,1
6291,1654739622,-7.748,55.22,171,400,13168,20090,939.648,0.89,0.93,6.13,0.957,0.022,6291,1
6292,1654739623,-7.745,55.29,181,400,13160,20084,939.64,0.86,0.9,5.94,0.927,0.021,6292,1
6293,1654739624,-7.742,55.34,167,400,13160,20079,939.625,0.85,0.88,5.86,0.913,0.021,6293,1
6294,1654739625,-7.739,55.38,183,400,13159,20081,939.631,0.85,0.88,5.85,0.912,0.021,6294,1
6295,1654739626,-7.735,55.49,178,400,13167,20087,939.63,0.84,0.88,5.81,0.906,0.02,6295,1
6296,1654739627,-7.732,55.5,177,400,13166,20083,939.644,0.82,0.85,5.64,0.879,0.02,6296,1
6297,1654739628,-7.729,55.58,171,400,13167,20091,939.647,0.8,0.83,5.52,0.86,0.019,6297,1
6298,1654739629,-7.726,55.63,181,400,13165,20083,939.649,0.78,0.81,5.37,0.837,0.019,6298,1
6299,1654739630,-7.722,55.69,181,400,13167,20091,939.662,0.77,0.8,5.29,0.825,0.019,6299,1
6300,1654739631,-7.719,55.79,155,400,13184,20108,939.662,0.74,0.77,5.07,0.791,0.018,6300,1
6301,1654739632,-7.716,55.26,158,400,13178,20099,939.657,0.73,0.75,5.0,0.779,0.018,6301,1
6302,1654739633,-7.712,54.45,156,400,13182,20111,939.67,0.71,0.74,4.89,0.762,0.017,6302,1
6303,1654739634,-7.709,53.68,160,400,13177,20105,939.655,0.71,0.74,4.9,0.764,0.017,6303,1
6304,1654739635,-7.706,52.98,163,400,13172,20098,939.643,0.71,0.74,4.91,0.766,0.017,6304,1
6305,1654739636,-7.703,51.98,160,400,13175,20107,939.649,0.73,0.76,5.03,0.785,0.018,6305,1
6306,1654739637,-7.699,51.57,177,400,13174,20096,939.647,0.73,0.76,5.02,0.783,0.018,6306,1
6307,1654739638,-7.696,51.18,167,400,13174,20094,939.641,0.73,0.76,5.02,0.782,0.018,6307,1
6308,1654739639,-7.693,50.89,168,400,13175,20099,939.629,0.75,0.78,5.15,0.803,0.018,6308,1
6309,1654739640,-7.689,50.62,161,400,13172,20104,939.622,0.76,0.79,5.22,0.815,0.018,6309,1
6310,1654739641,-7.686,50.43,181,400,13170,20094,939.635,0.8,0.83,5.52,0.861,0.019,6310,1
6311,1654739642,-7.683,50.24,176,400,13167,20088,939.638,0.83,0.86,5.72,0.893,0.02,6311,1
6312,1654739643,-7.679,50.05,170,400,13167,20093,939.642,0.86,0.89,5.91,0.921,0.021,6312,1
6313,1654739644,-7.676,49.94,184,400,13164,20081,939.653,0.86,0.89,5.91,0.922,0.021,6313,1
6314,1654739645,-7.673,49.77,182,400,13170,20095,939.655,0.85,0.88,5.85,0.913,0.021,6314,1
6315,1654739646,-7.67,49.67,175,400,13168,20087,939.664,0.84,0.88,5.8,0.905,0.02,6315,1
6316,1654739647,-7.666,49.6,175,400,13169,20097,939.671,0.83,0.87,5.75,0.896,0.02,6316,1
6317,1654739648,-7.663,49.49,178,400,13172,20092,939.665,0.82,0.85,5.64,0.88,0.02,6317,1
6318,1654739649,-7.66,49.39,169,400,13173,20098,939.666,0.81,0.85,5.6,0.873,0.02,6318,1
6319,1654739650,-7.656,49.33,177,400,13166,20095,939.649,0.8,0.83,5.52,0.861,0.019,6319,1
6320,1654739651,-7.653,49.24,171,400,13167,20088,939.642,0.8,0.83,5.49,0.855,0.019,6320,1
6321,1654739652,-7.65,49.2,177,400,13167,20097,939.644,0.78,0.81,5.38,0.839,0.019,6321,1
6322,1654739653,-7.646,49.12,176,400,13170,20092,939.636,0.79,0.83,5.47,0.853,0.019,6322,1
6323,1654739654,-7.643,49.09,167,400,13167,20093,939.638,0.79,0.82,5.44,0.848,0.019,6323,1
6324,1654739655,-7.64,49.03,175,400,13161,20087,939.637,0.78,0.81,5.4,0.842,0.019,6324,1
6325,1654739656,-7.636,48.99,180,400,13167,20083,939.636,0.82,0.85,5.62,0.876,0.02,6325,1
6326,1654739657,-7.633,48.97,173,400,13168,20092,939.631,0.83,0.87,5.74,0.894,0.02,6326,1
6327,1654739658,-7.63,48.9,168,400,13165,20089,939.637,0.88,0.92,6.08,0.947,0.021,6327,1
6328,1654739659,-7.626,48.82,177,400,13171,20093,939.64,0.89,0.93,6.13,0.957,0.022,6328,1
6329,1654739660,-7.623,48.75,203,400,13150,20065,939.656,0.91,0.95,6.28,0.98,0.022,6329,1
6330,1654739661,-7.62,49.29,202,400,13146,20063,939.665,0.92,0.95,6.32,0.985,0.022,6330,1
6331,1654739662,-7.616,50.07,193,400,13154,20078,939.667,0.94,0.98,6.48,1.011,0.023,6331,1
6332,1654739663,-7.613,50.83,195,400,13155,20076,939.666,0.94,0.98,6.49,1.013,0.023,6332,1
6333,1654739664,-7.61,51.49,191,400,13150,20061,939.658,0.96,0.99,6.59,1.028,0.023,6333,1
6334,1654739665,-7.606,52.02,184,400,13156,20082,939.66,0.95,0.99,6.55,1.021,0.023,6334,1
6335,1654739666,-7.603,52.49,184,400,13156,20078,939.66,0.94,0.98,6.49,1.012,0.023,6335,1
6336,1654739667,-7.6,52.89,192,400,13157,20076,939.656,0.94,0.97,6.45,1.007,0.023,6336,1
6337,1654739668,-7.596,53.22,189,400,13157,20075,939.655,0.93,0.96,6.37,0.994,0.022,6337,1
6338,1654739669,-7.593,53.53,182,400,13159,20083,939.663,0.89,0.92,6.12,0.955,0.022,6338,1
6339,1654739670,-7.59,53.73,191,400,13160,20079,939.644,0.87,0.91,6.02,0.938,0.021,6339,1
6340,1654739671,-7.586,53.95,193,400,13155,20079,939.647,0.88,0.91,6.02,0.939,0.021,6340,1
6341,1654739672,-7.583,54.17,190,400,13158,20072,939.65,0.87,0.9,5.96,0.929,0.021,6341,1
6342,1654739673,-7.58,54.35,189,400,13164,20083,939.647,0.86,0.9,5.94,0.926,0.021,6342,1
6343,1654739674,-7.576,54.5,187,400,13165,20092,939.643,0.86,0.89,5.92,0.923,0.021,6343,1
6344,1654739675,-7.573,54.66,182,400,13160,20089,939.644,0.85,0.88,5.82,0.908,0.021,6344,1
6345,1654739676,-7.57,54.78,195,400,13159,20083,939.637,0.84,0.88,5.8,0.905,0.02,6345,1
6346,1654739677,-7.566,54.92,196,400,13154,20077,939.638,0.81,0.85,5.61,0.874,0.02,6346,1
6347,1654739678,-7.563,54.98,188,400,13162,20085,939.631,0.81,0.84,5.56,0.866,0.02,6347,1
6348,1654739679,-7.559,55.09,189,400,13160,20088,939.63,0.82,0.85,5.61,0.875,0.02,6348,1
6349,1654739680,-7.556,55.17,181,400,13155,20077,939.622,0.82,0.85,5.65,0.881,0.02,6349,1
6350,1654739681,-7.553,55.25,176,400,13165,20083,939.625,0.83,0.86,5.69,0.887,0.02,6350,1
6351,1654739682,-7.549,55.32,185,400,13155,20070,939.631,0.83,0.87,5.74,0.896,0.02,6351,1
6352,1654739683,-7.546,55.38,193,400,13158,20070,939.634,0.83,0.87,5.73,0.894,0.02,6352,1
6353,1654739684,-7.543,55.49,187,400,13155,20073,939.631,0.81,0.84,5.56,0.866,0.02,6353,1
6354,1654739685,-7.539,55.49,196,400,13157,20070,939.639,0.79,0.82,5.46,0.852,0.019,6354,1
6355,1654739686,-7.536,55.53,187,400,13161,20079,939.635,0.76,0.79,5.22,0.814,0.018,6355,1
6356,1654739687,-7.533,55.63,200,400,13158,20079,939.639,0.76,0.79,5.23,0.816,0.018,6356,1
6357,1654739688,-7.529,55.64,186,400,13156,20071,939.645,0.75,0.78,5.16,0.804,0.018,6357,1
6358,1654739689,-7.526,55.7,191,400,13158,20073,939.651,0.75,0.78,5.18,0.808,0.018,6358,1
6359,1654739690,-7.522,55.83,165,400,13170,20099,939.647,0.78,0.81,5.35,0.835,0.019,6359,1
6360,1654739691,-7.519,55.27,176,400,13178,20102,939.651,0.79,0.82,5.44,0.848,0.019,6360,1
6361,1654739692,-7.516,54.49,177,400,13173,20096,939.643,0.79,0.82,5.46,0.851,0.019,6361,1
6362,1654739693,-7.512,53.73,168,400,13174,20101,939.647,0.79,0.82,5.41,0.843,0.019,6362,1
6363,1654739694,-7.509,53.02,178,400,13167,20087,939.653,0.82,0.85,5.61,0.875,0.02,6363,1
6364,1654739695,-7.505,52.5,177,400,13167,20090,939.655,0.83,0.86,5.73,0.893,0.02,6364,1
6365,1654739696,-7.502,51.98,181,400,13168,20094,939.649,0.85,0.88,5.82,0.908,0.021,6365,1
6366,1654739697,-7.499,51.57,175,400,13170,20087,939.656,0.87,0.9,5.98,0.932,0.021,6366,1
6367,1654739698,-7.495,51.2,169,400,13170,20094,939.661,0.89,0.93,6.13,0.956,0.022,6367,1
6368,1654739699,-7.492,50.92,178,400,13168,20091,939.664,0.9,0.94,6.2,0.966,0.022,6368,1
6369,1654739700,-7.489,50.64,179,400,13166,20088,939.659,0.92,0.95,6.32,0.985,0.022,6369,1
6370,1654739701,-7.485,50.43,179,400,13164,20087,939.66,0.92,0.95,6.31,0.985,0.022,6370,1
6371,1654739702,-7.482,50.17,179,400,13167,20091,939.654,0.93,0.97,6.4,0.998,0.023,6371,1
6372,1654739703,-7.478,50.09,176,400,13162,20081,939.653,0.94,0.98,6.49,1.013,0.023,6372,1
6373,1654739704,-7.475,49.93,164,400,13164,20092,939.653,0.94,0.97,6.46,1.007,0.023,6373,1
6374,1654739705,-7.472,49.84,176,400,13168,20093,939.662,0.94,0.98,6.5,1.013,0.023,6374,1
6375,1654739706,-7.468,49.73,183,400,13159,20079,939.664,0.95,0.98,6.52,1.017,0.023,6375,1
6376,1654739707,-7.465,49.62,176,400,13161,20082,939.667,0.94,0.98,6.47,1.009,0.023,6376,1
6377,1654739708,-7.461,49.48,185,400,13162,20086,939.671,0.94,0.97,6.46,1.007,0.023,6377,1
6378,1654739709,-7.458,49.42,191,400,13159,20074,939.676,0.94,0.97,6.44,1.004,0.023,6378,1
6379,1654739710,-7.455,49.35,175,400,13161,20084,939.677,0.92,0.96,6.34,0.989,0.022,6379,1
6380,1654739711,-7.451,49.28,181,400,13165,20086,939.681,0.89,0.92,6.12,0.954,0.022,6380,1
6381,1654739712,-7.448,49.22,187,400,13165,20085,939.667,0.88,0.91,6.05,0.943,0.021,6381,1
6382,1654739713,-7.444,49.17,186,400,13167,20079,939.673,0.86,0.89,5.91,0.922,0.021,6382,1
6383,1654739714,-7.441,49.08,183,400,13162,20086,939.658,0.85,0.88,5.85,0.913,0.021,6383,1
6384,1654739715,-7.438,49.07,181,400,13167,20079,939.652,0.83,0.87,5.75,0.896,0.02,6384,1
6385,1654739716,-7.434,49.01,198,400,13157,20073,939.661,0.84,0.87,5.75,0.896,0.02,6385,1
6386,1654739717,-7.431,48.98,183,400,13162,20079,939.67,0.85,0.88,5.83,0.908,0.021,6386,1
6387,1654739718,-7.427,48.9,183,400,13158,20079,939.665,0.85,0.88,5.84,0.911,0.021,6387,1
6388,1654739719,-7.424,48.86,180,400,13170,20089,939.669,0.85,0.88,5.85,0.912,0.021,6388,1
6389,1654739720,-7.42,48.79,198,400,13150,20063,939.664,0.84,0.87,5.79,0.903,0.02,6389,1
6390,1654739721,-7.417,49.33,212,400,13144,20050,939.656,0.83,0.87,5.73,0.894,0.02,6390,1
6391,1654739722,-7.414,50.1,207,400,13146,20062,939.649,0.81,0.84,5.58,0.871,0.02,6391,1
6392,1654739723,-7.41,50.87,203,400,13146,20063,939.646,0.82,0.85,5.65,0.881,0.02,6392,1
6393,1654739724,-7.407,51.55,200,400,13150,20060,939.64,0.82,0.85,5.64,0.88,0.02,6393,1
6394,1654739725,-7.403,52.05,193,400,13146,20061,939.633,0.83,0.87,5.74,0.894,0.02,6394,1
6395,1654739726,-7.4,52.52,190,400,13151,20062,939.635,0.86,0.9,5.94,0.927,0.021,6395,1
6396,1654739727,-7.397,52.91,191,400,13158,20072,939.636,0.87,0.91,6.01,0.937,0.021,6396,1
6397,1654739728,-7.393,53.26,202,400,13151,20065,939.627,0.9,0.93,6.17,0.962,0.022,6397,1
6398,1654739729,-7.39,53.57,194,400,13161,20073,939.629,0.89,0.93,6.16,0.96,0.022,6398,1
6399,1654739730,-7.386,53.79,193,400,13155,20075,939.632,0.88,0.91,6.02,0.939,0.021,6399,1
6400,1654739731,-7.383,54.03,189,400,13156,20065,939.638,0.86,0.89,5.91,0.922,0.021,6400,1
6401,1654739732,-7.379,54.24,204,400,13157,20061,939.636,0.83,0.87,5.73,0.894,0.02,6401,1
6402,1654739733,-7.376,54.42,201,400,13152,20070,939.645,0.85,0.88,5.86,0.914,0.021,6402,1
6403,1654739734,-7.373,54.54,195,400,13154,20064,939.644,0.87,0.9,5.97,0.931,0.021,6403,1
6404,1654739735,-7.369,54.69,182,400,13160,20078,939.654,0.86,0.89,5.92,0.924,0.021,6404,1
6405,1654739736,-7.366,54.82,192,400,13159,20072,939.657,0.83,0.87,5.74,0.895,0.02,6405,1
6406,1654739737,-7.362,54.91,197,400,13155,20060,939.654,0.83,0.86,5.72,0.891,0.02,6406,1
6407,1654739738,-7.359,55.03,196,400,13152,20064,939.649,0.83,0.86,5.7,0.889,0.02,6407,1
6408,1654739739,-7.355,55.09,203,400,13153,20066,939.635,0.82,0.85,5.62,0.876,0.02,6408,1
6409,1654739740,-7.352,55.18,202,400,13155,20074,939.634,0.81,0.84,5.54,0.864,0.02,6409,1
6410,1654739741,-7.348,55.31,193,400,13158,20071,939.629,0.78,0.81,5.38,0.839,0.019,6410,1
6411,1654739742,-7.345,55.37,191,400,13158,20076,939.63,0.77,0.8,5.29,0.824,0.019,6411,1
6412,1654739743,-7.342,55.43,192,400,13153,20073,939.635,0.75,0.78,5.16,0.804,0.018,6412,1
6413,1654739744,-7.338,55.48,193,400,13154,20074,939.642,0.75,0.78,5.16,0.804,0.018,6413,1
6414,1654739745,-7.335,55.55,188,400,13150,20065,939.64,0.77,0.8,5.28,0.824,0.019,6414,1
6415,1654739746,-7.331,55.63,194,400,13153,20073,939.641,0.78,0.81,5.36,0.835,0.019,6415,1
6416,1654739747,-7.328,55.67,190,400,13153,20067,939.625,0.77,0.8,5.31,0.828,0.019,6416,1
6417,1654739748,-7.324,55.72,186,400,13156,20078,939.62,0.79,0.82,5.42,0.846,0.019,6417,1
6418,1654739749,-7.321,55.75,187,400,13159,20080,939.615,0.8,0.84,5.53,0.863,0.019,6418,1
6419,1654739750,-7.317,55.86,163,400,13174,20095,939.623,0.81,0.84,5.54,0.864,0.02,6419,1
6420,1654739751,-7.314,55.3,173,400,13171,20097,939.625,0.81,0.84,5.58,0.87,0.02,6420,1
6421,1654739752,-7.311,54.56,173,400,13169,20088,939.625,0.8,0.83,5.51,0.86,0.019,6421,1
6422,1654739753,-7.307,53.77,172,400,13166,20089,939.626,0.8,0.83,5.49,0.857,0.019,6422,1
6423,1654739754,-7.304,53.12,172,400,13164,20079,939.616,0.81,0.84,5.58,0.871,0.02,6423,1
6424,1654739755,-7.3,52.51,179,400,13163,20085,939.608,0.83,0.86,5.7,0.889,0.02,6424,1
6425,1654739756,-7.297,52.04,178,400,13168,20085,939.61,0.84,0.87,5.79,0.903,0.02,6425,1
6426,1654739757,-7.293,51.62,169,400,13170,20089,939.615,0.84,0.87,5.75,0.897,0.02,6426,1
6427,1654739758,-7.29,51.25,179,400,13167,20097,939.617,0.85,0.88,5.86,0.913,0.021,6427,1
6428,1654739759,-7.286,50.95,187,400,13158,20080,939.621,0.86,0.9,5.94,0.926,0.021,6428,1
6429,1654739760,-7.283,50.68,183,400,13159,20085,939.629,0.87,0.9,5.98,0.932,0.021,6429,1
6430,1654739761,-7.279,50.49,182,400,13158,20082,939.632,0.86,0.89,5.91,0.921,0.021,6430,1
6431,1654739762,-7.276,50.31,189,400,13159,20075,939.63,0.85,0.89,5.87,0.915,0.021,6431,1
6432,1654739763,-7.272,50.11,190,400,13164,20071,939.629,0.85,0.88,5.85,0.912,0.021,6432,1
6433,1654739764,-7.269,49.98,179,400,13162,20081,939.617,0.85,0.88,5.83,0.909,0.021,6433,1
6434,1654739765,-7.266,49.84,189,400,13163,20082,939.607,0.85,0.88,5.84,0.911,0.021,6434,1
6435,1654739766,-7.262,49.77,193,400,13159,20077,939.608,0.84,0.87,5.79,0.903,0.02,6435,1
6436,1654739767,-7.259,49.66,184,400,13165,20082,939.607,0.83,0.86,5.69,0.887,0.02,6436,1
6437,1654739768,-7.255,49.54,187,400,13157,20076,939.604,0.78,0.81,5.38,0.838,0.019,6437,1
6438,1654739769,-7.252,49.52,191,400,13157,20073,939.607,0.77,0.8,5.29,0.824,0.019,6438,1
6439,1654739770,-7.248,49.45,179,400,13163,20077,939.604,0.76,0.79,5.25,0.819,0.019,6439,1
6440,1654739771,-7.245,49.38,191,400,13157,20074,939.61,0.77,0.8,5.29,0.824,0.019,6440,1
6441,1654739772,-7.241,49.27,191,400,13162,20074,939.623,0.81,0.85,5.6,0.873,0.02,6441,1
6442,1654739773,-7.238,49.21,188,400,13160,20076,939.627,0.85,0.88,5.83,0.91,0.021,6442,1
6443,1654739774,-7.234,49.17,185,400,13165,20085,939.624,0.89,0.93,6.13,0.956,0.022,6443,1
6444,1654739775,-7.231,49.11,182,400,13163,20079,939.632,0.9,0.94,6.22,0.97,0.022,6444,1
6445,1654739776,-7.227,49.1,190,400,13160,20082,939.632,0.94,0.98,6.47,1.009,0.023,6445,1
6446,1654739777,-7.224,49.01,189,400,13160,20075,939.634,0.98,1.01,6.71,1.047,0.024,6446,1
6447,1654739778,-7.22,48.98,187,400,13159,20073,939.645,1.0,1.04,6.9,1.076,0.024,6447,1
6448,1654739779,-7.217,48.93,184,400,13161,20082,939.641,1.03,1.07,7.11,1.109,0.025,6448,1
6449,1654739780,-7.213,48.85,215,400,13142,20056,939.637,1.05,1.09,7.22,1.125,0.025,6449,1
6450,1654739781,-7.21,49.4,222,400,13138,20055,939.624,1.08,1.12,7.41,1.155,0.026,6450,1
6451,1654739782,-7.206,50.15,202,400,13146,20061,939.626,1.1,1.14,7.54,1.176,0.027,6451,1
6452,1654739783,-7.203,50.86,210,400,13150,20058,939.631,1.12,1.16,7.72,1.203,0.027,6452,1
6453,1654739784,-7.199,51.53,207,400,13146,20061,939.637,1.13,1.17,7.76,1.211,0.027,6453,1
6454,1654739785,-7.196,52.1,201,400,13148,20057,939.634,1.11,1.15,7.62,1.188,0.027,6454,1
6455,1654739786,-7.193,52.56,199,400,13153,20070,939.642,1.09,1.13,7.51,1.171,0.026,6455,1
6456,1654739787,-7.189,52.94,200,400,13150,20061,939.642,1.07,1.11,7.38,1.15,0.026,6456,1
6457,1654739788,-7.186,53.3,204,400,13143,20062,939.631,1.08,1.12,7.45,1.161,0.026,6457,1
6458,1654739789,-7.182,53.57,188,400,13146,20068,939.629,1.09,1.14,7.53,1.174,0.027,6458,1
6459,1654739790,-7.179,53.83,197,400,13155,20067,939.623,1.11,1.15,7.65,1.193,0.027,6459,1
6460,1654739791,-7.175,54.08,198,400,13150,20063,939.617,1.12,1.16,7.7,1.201,0.027,6460,1
6461,1654739792,-7.172,54.28,209,400,13148,20069,939.623,1.11,1.15,7.61,1.187,0.027,6461,1
6462,1654739793,-7.168,54.48,194,400,13153,20061,939.632,1.07,1.11,7.36,1.147,0.026,6462,1
6463,1654739794,-7.165,54.61,193,400,13151,20066,939.637,1.05,1.09,7.21,1.124,0.025,6463,1
6464,1654739795,-7.161,54.74,197,400,13153,20069,939.634,1.0,1.04,6.88,1.073,0.024,6464,1
6465,1654739796,-7.158,54.87,191,400,13160,20070,939.631,0.97,1.01,6.66,1.039,0.023,6465,1
6466,1654739797,-7.154,54.96,196,400,13158,20075,939.624,0.93,0.97,6.42,1.001,0.023,6466,1
6467,1654739798,-7.151,55.07,197,400,13154,20070,939.624,0.85,0.89,5.88,0.917,0.021,6467,1
6468,1654739799,-7.147,55.18,195,400,13153,20075,939.619,0.81,0.85,5.6,0.874,0.02,6468,1
6469,1654739800,-7.144,55.29,196,400,13155,20079,939.617,0.77,0.8,5.27,0.822,0.019,6469,1
6470,1654739801,-7.14,55.36,193,400,13158,20072,939.612,0.75,0.78,5.15,0.803,0.018,6470,1
6471,1654739802,-7.137,55.43,194,400,13153,20074,939.628,0.7,0.73,4.82,0.752,0.017,6471,1
6472,1654739803,-7.133,55.46,207,400,13149,20056,939.626,0.67,0.7,4.64,0.723,0.016,6472,1
6473,1654739804,-7.13,55.56,204,400,13150,20065,939.624,0.64,0.66,4.38,0.682,0.015,6473,1
6474,1654739805,-7.126,55.63,196,400,13156,20074,939.627,0.62,0.65,4.29,0.669,0.015,6474,1
6475,1654739806,-7.123,55.67,202,400,13151,20056,939.642,0.6,0.62,4.14,0.645,0.015,6475,1
6476,1654739807,-7.119,55.72,191,400,13150,20063,939.651,0.59,0.62,4.07,0.635,0.014,6476,1
6477,1654739808,-7.116,55.78,196,400,13155,20064,939.666,0.6,0.63,4.15,0.648,0.015,6477,1
6478,1654739809,-7.112,55.83,202,400,13153,20062,939.654,0.61,0.64,4.22,0.658,0.015,6478,1
6479,1654739810,-7.109,55.96,172,400,13169,20091,939.654,0.62,0.65,4.29,0.669,0.015,6479,1
6480,1654739811,-7.105,55.38,172,400,13169,20095,939.654,0.63,0.66,4.35,0.679,0.015,6480,1
6481,1654739812,-7.102,54.58,178,400,13167,20094,939.636,0.66,0.69,4.56,0.711,0.016,6481,1
6482,1654739813,-7.098,53.81,171,400,13175,20099,939.644,0.67,0.69,4.59,0.716,0.016,6482,1
6483,1654739814,-7.095,53.13,185,400,13159,20082,939.645,0.7,0.72,4.8,0.748,0.017,6483,1
6484,1654739815,-7.091,52.57,175,400,13164,20079,939.647,0.71,0.74,4.9,0.764,0.017,6484,1
6485,1654739816,-7.088,52.11,185,400,13157,20079,939.637,0.74,0.77,5.09,0.793,0.018,6485,1
6486,1654739817,-7.084,51.75,185,400,13155,20074,939.634,0.81,0.84,5.59,0.872,0.02,6486,1
6487,1654739818,-7.081,51.34,191,400,13159,20075,939.627,0.84,0.87,5.79,0.903,0.02,6487,1
6488,1654739819,-7.077,51.01,186,400,13159,20077,939.636,0.89,0.92,6.11,0.952,0.022,6488,1
6489,1654739820,-7.074,50.76,192,400,13156,20075,939.639,0.9,0.93,6.18,0.964,0.022,6489,1
6490,1654739821,-7.07,50.54,202,400,13158,20078,939.624,0.93,0.97,6.4,0.998,0.023,6490,1
6491,1654739822,-7.067,50.35,186,400,13161,20075,939.62,0.93,0.96,6.39,0.996,0.022,6491,1
6492,1654739823,-7.063,50.18,192,400,13156,20072,939.635,0.9,0.93,6.19,0.964,0.022,6492,1
6493,1654739824,-7.06,50.06,186,400,13162,20081,939.641,0.89,0.92,6.12,0.955,0.022,6493,1
6494,1654739825,-7.056,49.89,189,400,13162,20072,939.646,0.86,0.89,5.92,0.923,0.021,6494,1
6495,1654739826,-7.052,49.81,196,400,13157,20070,939.642,0.85,0.88,5.83,0.909,0.021,6495,1
6496,1654739827,-7.049,49.72,193,400,13158,20075,939.627,0.8,0.84,5.54,0.863,0.02,6496,1
6497,1654739828,-7.045,49.63,196,400,13157,20071,939.625,0.78,0.81,5.35,0.834,0.019,6497,1
6498,1654739829,-7.042,49.53,189,400,13154,20071,939.619,0.77,0.8,5.3,0.826,0.019,6498,1
6499,1654739830,-7.038,49.46,197,400,13157,20073,939.6,0.76,0.78,5.2,0.811,0.018,6499,1
6500,1654739831,-7.035,49.43,190,400,13163,20070,939.582,0.73,0.76,5.0,0.78,0.018,6500,1
6501,1654739832,-7.031,49.37,191,400,13154,20075,939.58,0.71,0.73,4.86,0.758,0.017,6501,1
6502,1654739833,-7.028,49.27,191,400,13160,20071,939.585,0.69,0.72,4.75,0.74,0.017,6502,1
6503,1654739834,-7.024,49.21,193,400,13152,20067,939.588,0.67,0.7,4.64,0.724,0.016,6503,1
6504,1654739835,-7.021,49.17,190,400,13159,20075,939.589,0.69,0.71,4.74,0.739,0.017,6504,1
6505,1654739836,-7.017,49.14,198,400,13161,20076,939.588,0.7,0.73,4.83,0.753,0.017,6505,1
6506,1654739837,-7.014,49.06,193,400,13158,20073,939.589,0.7,0.73,4.85,0.756,0.017,6506,1
6507,1654739838,-7.01,49.05,188,400,13157,20076,939.583,0.72,0.74,4.93,0.769,0.017,6507,1
6508,1654739839,-7.007,49.02,190,400,13159,20072,939.592,0.72,0.74,4.93,0.769,0.017,6508,1
6509,1654739840,-7.003,48.91,214,400,13137,20046,939.606,0.7,0.72,4.8,0.749,0.017,6509,1
6510,1654739841,-7.0,49.43,215,400,13144,20059,939.597,0.69,0.71,4.73,0.738,0.017,6510,1
6511,1654739842,-6.996,50.17,213,400,13139,20048,939.6,0.67,0.7,4.61,0.718,0.016,6511,1
6512,1654739843,-6.993,50.94,210,400,13145,20057,939.595,0.66,0.69,4.54,0.708,0.016,6512,1
6513,1654739844,-6.989,51.64,214,400,13143,20054,939.598,0.65,0.68,4.5,0.701,0.016,6513,1
6514,1654739845,-6.986,52.14,202,400,13147,20056,939.588,0.64,0.67,4.42,0.689,0.016,6514,1
6515,1654739846,-6.982,52.62,210,400,13146,20055,939.584,0.63,0.66,4.37,0.681,0.015,6515,1
6516,1654739847,-6.979,53.02,206,400,13150,20055,939.578,0.63,0.65,4.33,0.676,0.015,6516,1
6517,1654739848,-6.975,53.37,211,400,13147,20065,939.592,0.62,0.64,4.25,0.664,0.015,6517,1
